epoch,0,test_loss,5.03867470703125,test_acc,10.32,correct,1032
epoch,1,test_loss,0.12520507049560547,test_acc,96.24,correct,9624
epoch,2,test_loss,0.10062083587646484,test_acc,96.89,correct,9689
epoch,3,test_loss,0.08794264907836914,test_acc,97.38,correct,9738
epoch,4,test_loss,0.08216699829101562,test_acc,97.48,correct,9748
epoch,5,test_loss,0.0758392391204834,test_acc,97.58,correct,9758
epoch,6,test_loss,0.07317195625305176,test_acc,97.73,correct,9773
epoch,7,test_loss,0.0715458251953125,test_acc,97.75,correct,9775
epoch,8,test_loss,0.07386529541015625,test_acc,97.62,correct,9762
epoch,9,test_loss,0.06894794692993164,test_acc,97.91,correct,9791
epoch,10,test_loss,0.0682145980834961,test_acc,97.88,correct,9788
epoch,11,test_loss,0.06962329483032227,test_acc,97.87,correct,9787
epoch,12,test_loss,0.06685493087768554,test_acc,97.99,correct,9799
epoch,13,test_loss,0.0677162956237793,test_acc,97.84,correct,9784
epoch,14,test_loss,0.0682294750213623,test_acc,97.86,correct,9786
epoch,15,test_loss,0.06867825546264648,test_acc,97.89,correct,9789
epoch,16,test_loss,0.06907024307250977,test_acc,97.99,correct,9799
epoch,17,test_loss,0.06864730606079102,test_acc,97.96,correct,9796
epoch,18,test_loss,0.06909435806274414,test_acc,97.95,correct,9795
epoch,19,test_loss,0.06900496482849121,test_acc,98.03,correct,9803
epoch,20,test_loss,0.06845735549926758,test_acc,98.06,correct,9806
